MSN,YYYYMM,Value,Column_Order,Description,Unit
NNEIBUS,200108,701.617,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200109,520.936,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200110,475.932,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200111,357.878,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200112,374.96,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200113,5458.101,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200201,388.038,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200202,350.193,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200203,413.361,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200204,411.344,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200205,416.948,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200206,560.197,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200207,745.712,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200208,729.286,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200209,578.012,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200210,449.386,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200211,357.368,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200212,366.241,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200213,5766.812,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200301,391.056,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200302,342.218,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200303,369.28,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200304,359.933,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200305,402.18,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200306,444.757,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200307,643.469,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200308,697.749,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200309,478.396,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200310,417.478,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200311,355.432,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200312,343.117,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200313,5246.249,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200401,370.208,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200402,382.561,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200403,384.183,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200404,398.535,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200405,496.145,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200406,521.307,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200407,642.205,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200408,626.958,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200409,541.634,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200410,449.892,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200411,384.97,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200412,396.187,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200413,5594.935,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200501,394.819,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200502,338.968,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200503,395.942,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200504,400.011,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200505,433.521,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200506,608.449,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200507,796.004,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200508,810.546,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200509,591.215,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200510,444.806,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200511,382.381,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200512,416.457,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200513,6014.548,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200601,326.37,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200602,354.814,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200603,417.088,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200604,436.563,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200605,517.043,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200606,644.671,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200607,884.731,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200608,860.75,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200609,561.356,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200610,540.201,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200611,406.276,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200612,424.595,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200613,6375.139,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200701,459.013,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200702,435.976,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200703,425.958,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200704,463.97,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200705,519.334,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200706,643.051,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200707,778.415,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200708,992.505,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200709,699.143,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200710,618.2,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200711,458.67,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200712,509.952,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200713,7005.234,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200801,544.721,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200802,449.79,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200803,472.035,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200804,480.837,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200805,486.531,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200806,681.021,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200807,800.392,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200808,780.847,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200809,616.738,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200810,558.06,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200811,468.555,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200812,488.098,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200813,6828.924,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200901,498.5,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200902,463.703,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200903,510.718,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200904,461.109,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200905,526.189,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200906,656.281,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200907,794.54,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200908,858.29,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200909,704.667,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200910,548.442,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200911,466.977,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200912,531.588,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,200913,7022.39,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201001,556.699,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201002,489.136,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201003,465.641,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201004,480.215,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201005,569.849,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201006,718.687,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201007,913.908,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201008,960.641,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201009,709.472,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201010,580.723,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201011,505.929,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201012,575.378,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201013,7527.641,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201101,550.13,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201102,492.909,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201103,490.847,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201104,530.834,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201105,582.043,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201106,711.778,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201107,955.463,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201108,937.996,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201109,696.249,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201110,585.035,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201111,552.392,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201112,625.362,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201113,7712.205,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201201,661.741,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201202,657.347,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201203,687.11,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201204,728.02,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201205,827.828,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201206,896.619,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201207,1102.413,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201208,1023.097,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201209,817.7,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201210,681.83,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201211,590.979,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201212,611.306,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201213,9286.793,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201301,646.365,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201302,581.581,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201303,617.786,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201304,577.492,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201305,628.327,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201306,753.427,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201307,931.376,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201308,920.554,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201309,768.073,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201310,651.14,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201311,614.711,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201312,684.329,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201313,8376.254,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201401,681.018,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201402,566.112,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201403,575.87,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201404,563.273,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201405,663.648,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201406,739.355,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201407,865.131,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201408,921.11,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201409,790.873,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201410,721.601,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201411,616.371,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201412,655.904,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201413,8361.681,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201501,734.968,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201502,669.934,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201503,732.008,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201504,685.683,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201505,757.934,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201506,914.939,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201507,1079.268,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201508,1059.679,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201509,923.756,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201510,816.979,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201511,756.281,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201512,793.854,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201513,9926.459,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201601,798.904,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201602,711.902,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201603,768.335,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201604,741.475,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201605,829.515,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201606,1000.734,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201607,1175.865,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201608,1187.542,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201609,943.934,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201610,766.987,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201611,682.946,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201612,692.356,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201613,10301.311,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201701,681.416,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201702,587.323,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201703,693.965,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201704,646.668,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201705,721.335,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201706,876.703,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201707,1115.173,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201708,1053.616,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201709,884.925,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201710,795.975,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201711,687.113,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201712,809.962,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
NNEIBUS,201713,9555.201,2,Natural Gas Consumed by the Electric Power Sector (Excluding Supplemental Gaseous Fuels),Trillion Btu
